[A] 2.911847591s (46.999µs) -> 1
[A] 3.529931037s (43.998µs) -> 0
[A] 3.702186866s (152.166432ms) -> 1
[A] 3.912514553s (25µs) -> 0
[A] 4.329974021s (233.080003ms) -> 1
[A] 4.542708635s (49.998µs) -> 0
